Time	Sample	Type	chan	num	Aux
12:38.488	189622	N	1	0	
12:38.776	189694	N	1	0	
12:39.712	189928	N	1	0	
12:40.580	190145	N	1	0	
12:41.460	190365	N	1	0	
12:42.336	190584	N	1	0	
12:43.216	190804	N	1	0	
12:44.104	191026	N	1	0	
12:45.000	191250	N	1	0	
12:45.872	191468	N	1	0	
12:46.788	191697	N	1	0	
12:47.696	191924	N	1	0	
12:48.212	192053	N	1	0	
12:48.580	192145	N	1	0	
12:49.480	192370	N	1	0	
12:50.408	192602	N	1	0	
12:51.276	192819	N	1	0	
12:51.948	192987	|	1	0	
12:53.124	193281	N	1	0	
12:53.960	193490	N	1	0	
12:54.888	193722	|	1	0	
